Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Software (System & Application),73,27.134491478118157,29.733890670094368,36.21560568520981,49.80783846621647,33.92873599275419,37.86181967186536,38.10932723633197,52.412300695514645
Steel,168,11.18809463383828,11.341569845840409,16.10913699159489,20.80223731576906,12.125992869645978,12.298075067131684,16.884947657645014,21.804066128554002
Telecom (Wireless),3,14.86308973956965,14.86308973956965,36.15318412088167,54.12603302128188,15.700475253153153,15.700475253153153,36.15318412088167,54.12603302128188
Telecom. Equipment,21,13.660254995276231,15.02823769397023,34.57984376571563,56.55826737064625,48.28754997623508,54.58047226576326,96.50656563963301,157.84467331459697
Telecom. Services,14,13.37053100751106,13.374482773663718,23.888313264394753,31.77010586695472,17.340730517986934,17.34649725611851,27.535947311366098,36.62125289242991
Tobacco,6,21.447054579432972,21.58693083997962,23.12576430820528,30.778738338916227,21.835645947108365,21.980625987313836,23.13020255016222,30.784645321537724
Transportation,48,20.962179812943457,20.966626478251598,59.64666724905583,86.85636251618976,31.152170285879983,31.158985730101,85.94746604334406,125.15509436324407
Transportation (Railroads),1,28.92764109985528,28.92764109985528,40.46356275303644,53.611387064947436,27.891627906976744,27.891627906976744,40.46356275303644,53.611387064947436
Trucking,12,19.821279745145052,19.821279745145052,25.650703756142246,32.72746440625824,20.797001873828858,20.797001873828858,25.650703756142246,32.72746440625824
Utility (Water),1,9.67516447368421,10.818390804597701,10.96969696969697,16.094377167547904,10.833333333333334,12.28720626631854,10.96969696969697,16.094377167547904
Total Market,4446,18.455349238834852,19.099620222981372,25.006193124411993,32.86969583383379,24.47942455938157,25.445505234006287,29.469179367645317,38.736122586431044
Total Market (without financials),3850,15.769712634828073,16.345547873192007,21.565420039949206,28.475995330207464,18.249161252860194,19.004826753727237,22.111088687842393,29.19652188802375
