Industry_name,Number_of_firms,_Dividends_,_Net_Income_,Payout,Dividends_Buybacks,Cash_Return_as_of_Net_Income,Dividends_Buybacks_Stock_Issuances,FCFE_before_debt_cash_flows_,FCFE_after_debt_cash_flows_,Net_Cash_Returned_FCFE_pre_debt_,Net_Cash_Returned_FCFE_post_debt_,Net_Cash_Returned_Net_Income,Cash_Firm_Value
Reinsurance,4,2512.67,9498.3,0.26453891749049835,855.8999999999999,0.09011086194371623,849.5499999999998,9389.299999999997,10312.799999999997,0.09048065350984633,0.08237820960359941,0.08944232125748817,0.09559641204943922
Retail (Distributors),116,3976.765610000001,12704.133,0.31302928031373733,7724.27,0.6080123688881406,5733.204,9674.905999999997,10398.880000000001,0.5925849822210161,0.5513289892757681,0.4512865222679895,0.038012690598162376
Retail (General),32,1033.9,14080.437,0.07342811874375775,12326.77,0.8754536524683147,12152.605,14763.366000000002,11677.152000000002,0.823159501701712,1.040716520603654,0.8630843630776516,0.04942224077218308
Retail (Special Lines),111,1639.5862600000003,5406.314,0.30327248102866394,2074.5600000000004,0.3837290989757532,1611.4510000000005,10422.818000000001,4858.379000000004,0.15460799564954508,0.33168490971988784,0.29806833269395755,0.077397397860033
Rubber& Tires,8,1321.15,2853.7099999999996,0.4629587449320359,1404.162,0.4920478955464992,1321.162,1534.8300000000002,1051.0200000000004,0.8607871881576461,1.2570284104964695,0.46296294998440635,0.09229037452350684
Semiconductor,40,1875.5752999999997,9652.688,0.19430601092669728,3383.943,0.3505700173879027,2892.0200000000004,3028.4350000000027,2623.7570000000023,0.9549552821837014,1.102243843465686,0.2996077362077797,0.05565514952265601
Semiconductor Equip,22,2957.2050000000004,9999.178000000002,0.2957448102234004,4746.015,0.47464051545036995,4584.653,8932.879000000004,9785.556000000004,0.5132335275111191,0.46851226440275834,0.4585029889456913,0.022697391191157365
Shipbuilding & Marine,62,26851.676999999996,24232.782,1.1080724037380436,30950.352,1.277210020706661,30669.92,29514.434999999998,21103.450999999994,1.0391498261782752,1.4533130150135163,1.2656375978622676,0.13866640870444452
Software (Internet),28,29.04,134.356,0.21614218940724642,47.535,0.3537988627229152,39.774,211.84999999999977,191.5689999999998,0.18774604673117792,0.20762231885117136,0.29603441602905717,0.02084018438310691
Software (System & Application),339,3863.4096599999993,6548.025999999999,0.5900113499854766,6075.0779999999995,0.9277724309585821,5353.704,7730.361999999997,3169.4749999999985,0.6925554068489939,1.6891453631910656,0.8176057944791302,0.053279629553950374
Telecom (Wireless),12,3517.0777,13093.53,0.26861187930222025,4262.6900000000005,0.32555697355869656,4140.372,15578.742999999999,4916.4490000000005,0.26577060806510516,0.8421468421618936,0.3162151077669658,0.0781100265261665
Telecom. Equipment,54,1485.1921200000002,1973.5370000000003,0.7525534712549093,1887.563,0.9564365907505153,1525.352,1617.2230000000009,177.1580000000008,0.9431921262559333,8.610122037954781,0.7729026615665173,0.1392869351395183
Telecom. Services,64,15730.46868,34695.597000000016,0.4533851566237639,18181.414,0.5240265501123959,18097.742000000002,48631.09299999999,36567.55099999999,0.37214343506529873,0.49491260708161744,0.5216149472799098,0.04114331708245967
Tobacco,6,8269.5,14414.46,0.5736947481903589,10646.95,0.7386298203331932,10646.95,14257.797,12849.976999999999,0.746745798106117,0.8285579032553911,0.7386298203331932,0.04423815024314514
Transportation,101,13057.54873,26801.225000000006,0.4871996981481256,19234.403,0.7176688005865401,18725.428,27701.170000000013,21468.277000000016,0.6759796788366698,0.8722371152561514,0.6986780641556495,0.0446951739698706
Transportation (Railroads),7,179.6825,313.63,0.5729123489462106,302.113,0.9632783853585435,282.373,834.3890000000001,140.014,0.33841889094894584,2.016748325167483,0.9003379778720147,0.16586244367956407
Total Market,6971,538122.612764,1210048.3280000011,0.44471167003174394,707360.225,0.5845718791820018,625097.9679999999,1041793.292000001,803384.2259999944,0.6000211105217975,0.7780809577408907,0.5165892580779627,0.16020955149548108
Total Market (without financials),6134,434127.46543,842524.8610000012,0.5152696205483239,613347.892,0.7279878854518443,538776.9439999999,649402.1620000011,485276.6679999947,0.8296506780031309,1.1102469571028413,0.6394789862467918,0.06547676878791954
