Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Information Services,6,0.5712566432002386,0.36895919347227624,0.5846835730045085,0.36895919347227624,0.5846835730045085,3.8739917804004307,3.245096538551592,0.06613745569054391,0.341775,0.38570116251229974,0.11378478245036704,0.14418833859731647,0.024307655548835575
Insurance (General),36,0.38847515805376737,0.28519189751595514,0.3989768673926312,0.2851184009890474,0.3988330394620762,7.301689057699521,3.337622051640716,0.15889835536105867,0.3115078787878789,0.20595789341238463,0.11507112786413903,0.005941745200395751,0.0010330173566921533
Insurance (Life),16,0.6921546509170782,0.6311265263941517,1.7109566600837456,0.6311805054282889,1.7113534255049134,4.420288302985572,21.049667508045772,0.14257900115046152,0.42184375,0.19983865488258035,0.11592610813824988,0.0028775849141387845,0.00037367701106268174
Insurance (Prop/Cas.),19,0.26727722769480633,0.1621503180677996,0.1935315147388466,0.16234220730318383,0.1938049269266959,13.060927921178866,2.5848258717888637,0.13374846750805483,0.45267647058823535,0.230777965767056,0.07899193591226572,0.005662883792468104,0.00027910707092641677
Investments & Asset Management,350,0.3074585427138762,0.2133408325806883,0.27119855893953065,0.21340747541079194,0.27130625926332363,13.434930580202618,5.384092506261541,0.070415280569103,0.28014020661157035,0.3009338170976733,0.05812382572947938,0.012023408837076007,0.0013346088558839617
Machinery,219,0.3228040581050966,0.11147463071351832,0.12546026772768068,0.11250013457170427,0.12676073423111245,12.114889340683055,1.90942343024838,0.14738852291402182,0.2626531460674158,0.3078675639510783,0.07024081828282241,0.15311442124315922,0.025364489606029446
Metals & Mining,120,0.3097765139019785,0.21324385970742693,0.2710418753492377,0.21370553143345436,0.27178816585477233,9.365282933619268,0.9729689742088303,0.07715381813375125,0.25761038834951455,0.4300668714815268,0.1763978872930352,0.48814045672644873,0.06626130301304844
Office Equipment & Services,22,0.24865478864329163,0.18353775766395994,0.22479638144542555,0.1840420621435346,0.22555336936486706,7.288249347185952,1.5784794409780905,0.22933357548858968,0.1766742857142857,0.25828228476517473,0.12678802559873556,0.09524834408349474,0.013188318528774425
Oil/Gas (Integrated),12,0.3359541057873801,0.3044652784122315,0.4377427452035713,0.30558295741481145,0.44005682273750313,17.540001286282134,0.8737346978270996,0.3656332211074234,0.4234318181818182,0.23548032311746692,0.3295995818726423,0.41869867735625627,0.05800940676245383
Oil/Gas (Production and Exploration),91,0.45521815194732507,0.3991321397740426,0.6642594257312218,0.3998033854738765,0.6661206941154365,8.080873428809644,0.9651194862644559,0.10793852127153462,0.3231873493975905,0.5094400184735435,0.42235061456045064,0.6098140214913041,0.07542459965219069
