Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Heathcare Information and Technology,95,16.0549404672049,18.947968423418338,30.513404995636478,38.165827643122995,16.67903190457558,19.70792355777998,31.49197673953285,39.389814298146256
Homebuilding,43,7.27343943566323,7.278022991558533,7.594360466144884,9.899719662363607,6.777055627479752,6.780972444818541,7.715075850099824,10.05707964881881
Hospitals/Healthcare Facilities,29,8.718457639634682,8.718786063658225,48.66145561496499,58.82386147289548,8.935157789243336,8.935498221926462,49.30762466430092,59.60497576891994
Hotel/Gaming,106,12.459911202180232,14.029729661351656,20.160551863889125,25.316600715950425,15.031802144825496,17.334230313724937,20.488828207922623,25.728833534897912
Household Products,70,15.489731995874184,17.110166524649774,19.499076292900483,25.53128581181506,16.5548154870637,18.416375199020866,19.525353927233297,25.56569266178742
Information Services,6,8.777017746331506,8.77709800315206,12.706124961352016,17.88254301618496,8.140823545853685,8.14089249986236,12.722662044982005,17.9058172331689
Insurance (General),36,6.791779861119199,6.79178179051153,6.398489620763591,8.267057010273067,9.696744854835424,9.696748014755956,7.963548147958411,10.28916360660908
Insurance (Life),16,7.5678236438756565,7.5678236438756565,8.621352377061681,10.310191152878476,27.13020199016617,27.13020199016617,9.124823680658958,10.91228757036025
Insurance (Prop/Cas.),19,12.571320832516275,12.571320832516275,13.436745052697365,16.655701884853528,15.165755479350747,15.165755479350747,13.52911084291167,16.770195168765287
Investments & Asset Management,350,10.73790437449013,10.815389067669035,13.904352897656787,17.282804197720232,19.42516906688791,19.622673788782947,17.904018941029037,22.254300936379835
Machinery,219,11.765833307508993,13.97476676778789,17.713578587476494,23.123760044954736,13.227547729152258,16.05832102255793,17.856488806331193,23.310318711937157
Metals & Mining,120,5.526411984955477,5.577984962230197,7.883117050321831,12.283451968392045,4.223554197342567,4.253327433428768,7.957569301348611,12.399463267423663
Office Equipment & Services,22,7.498225465927483,7.812824767921936,10.193734604321108,13.885656536447748,7.5279509019141635,7.843270823144729,10.250547866054335,13.963046175256718
Oil/Gas (Integrated),12,3.0025375648593755,3.033943735809244,3.9572266726622956,6.711207129659698,2.4300136640459677,2.450543595794656,3.9572509226649744,6.7112482561364795
Oil/Gas (Production and Exploration),91,2.2844309187035203,2.287679772282562,3.5103229221755368,7.032650583732729,2.121790038068717,2.124515626572663,3.609158825921787,7.230660394107678
Oil/Gas Distribution,29,6.296275552652833,6.332771017995389,8.9229391704863,9.255274516808317,8.421586063695623,8.485726421919049,9.099569842821472,9.438483807975249
Oilfield Svcs/Equip.,67,4.401857096217483,4.472601633338266,5.790775308887132,7.766625148265926,4.702650517389138,4.781998882846245,5.897224433278983,7.9093953996420785
Packaging & Container,44,8.33457437838113,8.547444358924794,13.102407638692588,16.859728517659867,7.964975119913161,8.158581387949605,13.140911144891428,16.909273508122038
Paper/Forest Products,38,10.028771472705957,10.293605814758807,15.124899951691848,18.794488750989238,6.653429859979048,6.7688600739728875,15.138859617319667,18.811835297376163
Power,73,5.682963029298606,5.725700174305832,7.269201812990944,9.433733633057434,11.944772957993315,12.134935459336551,7.277450969373773,9.444439119851591
Precious Metals,46,5.1591533171792285,5.192822090247413,13.865600030219644,18.9273518149584,5.438280012858721,5.473155715379304,14.87169554578763,20.30073080621043
Publishing & Newspapers,72,9.670473623921685,10.947500741565063,18.298187317156703,22.52828724003209,10.675291588951596,12.196617390732795,18.89045315766049,23.257470669300957
R.E.I.T.,142,21.398510465658735,21.400011257900665,20.12829445714031,20.399206490873244,24.702170030518428,24.704005121372695,21.936882673343483,22.23213697377369
Real Estate (Development),66,10.55490735358982,10.55833258146701,14.900260347751434,21.118586667991128,14.706613495728067,14.71065658680228,24.505568101834996,34.73247793855223
Real Estate (General/Diversified),48,28.444207185132907,28.444207185132907,36.221064953837825,43.66982841698194,34.976725830178715,34.976725830178715,40.72943492222017,49.105332403693716
Real Estate (Operations & Services),237,24.670368792229848,24.68793803131037,24.9484368454121,26.524358554438525,28.069038994437367,28.089863259291658,27.248545341683403,28.96975835432337
Recreation,60,10.177348535541748,10.729301307801883,16.463127519683407,22.270570068954076,11.78378040820007,12.480709092595438,17.56077722160748,23.75542065816562
Reinsurance,4,7.763878403634189,7.763878403634189,8.190433343381763,10.608097459933662,16.108131619818952,16.108131619818952,8.190433343381763,10.608097459933662
Restaurant/Dining,43,13.805177970259045,15.42764652252747,33.17609332920642,53.53001376873322,22.16130168451982,25.9074353897383,38.73434871156598,62.49832369586713
Retail (Automotive),28,5.674261480913046,5.775393740478591,11.1307403393198,16.071851844618664,25.836213426357162,27.4491668444064,15.102854018461336,21.807249546389787
Retail (Building Supply),29,8.801419763915549,8.975107763175686,13.115035558485696,17.753261848311862,8.482007569991074,8.638657469126818,13.488438285242696,18.258721124684275
Retail (Distributors),116,12.209720154561886,12.24839158058417,15.003227570368416,18.878317680740082,12.735476339752772,12.777167931824703,15.142285414012012,19.053291907851538
Retail (General),32,9.435147885259514,9.643617543484597,18.971080464751175,25.246169891920655,24.225491995159853,24.792165511069218,46.06810871573415,61.306118088416916
Retail (Grocery and Food),32,8.675658736910549,8.72916014092913,12.462508111375554,15.831241243999195,8.637791748161868,8.687652527417912,13.250791546543988,16.832605104248866
Retail (REITs),33,19.533925872642936,19.533925872642936,19.27022166801825,21.396708419681254,19.941429450838477,19.941429450838477,20.36754294072237,22.615120107893976
Retail (Special Lines),111,13.926947069530168,14.363397512875123,22.284572126527205,31.922735471985252,17.098265931774236,17.735778903875737,23.128072566674632,33.13105310395253
Rubber& Tires,8,4.988926141512596,5.808241461305663,8.480516047580531,10.711900395653224,5.1673495335295545,6.01309868447628,8.80939774722348,11.12731709774572
Semiconductor,40,7.00817592116031,9.86278743981582,14.935650351665608,18.01201491880508,7.220573698426155,10.254900192422511,15.052454298660983,18.152877511750113
Semiconductor Equip,22,20.28107862613825,28.361299501738436,31.71635247580943,37.383246675561494,23.781570123044325,35.667939227507524,31.794984945122742,37.47592873915283
Shipbuilding & Marine,62,4.639324409585641,4.654655062086153,5.83767779087865,6.297554372447022,2.1961131538741667,2.199536204103865,5.848319241974117,6.309034128486342
Shoe,10,17.50780506381246,18.421664848470673,23.56133817442125,29.833421407927474,18.97797031798643,20.055980183061315,23.571643241520082,29.84646970794849
Software (Entertainment),56,17.77241413235683,20.007080049726877,28.64367931148324,36.86489399905724,24.81277814286558,29.139687513959103,30.081103055342506,38.71488238123606
Software (Internet),28,8.390109051835601,9.76590458232233,28.886597582474533,42.65132685610735,9.643650705562568,11.461552726888376,29.49067133463011,43.543247303810546
Software (System & Application),339,14.02207958807203,27.532929202900334,38.183455570544574,64.84182248575121,15.541975427686111,31.714387477841647,40.72684720359114,69.16092211456981
Steel,59,4.694259554945301,5.15937115177693,11.251244914617825,16.128363894504623,2.9094812210375647,3.06773649328019,12.186228026156394,17.468637612883857
Telecom (Wireless),12,6.876764702024485,6.883621445734363,15.281190272383853,18.5222151326792,6.3645346319061025,6.370372255180766,15.373379815507551,18.63395738052009
Telecom. Equipment,54,2.957233728574833,7.548984096224825,10.731688598651159,10.896391109622007,2.7681720853437852,6.334457801029454,10.853219050855817,11.019786726889322
Telecom. Services,64,7.183615365686417,7.3440325586215565,14.984345740382999,18.826284233833768,7.603099824972917,7.782231170018892,15.049922599791177,18.908674791003932
Tobacco,6,6.267521517763482,6.392246672435643,6.88884200430008,8.86966973054874,7.227166791154142,7.393517193868311,6.88884200430008,8.86966973054874
Transportation,59,8.795625023597347,8.892349104572906,16.1775952943407,22.198411254209788,10.38963683505344,10.523131870768008,16.384969314102506,22.48296366699771
Transportation (Railroads),7,5.518179566067107,5.518179566067107,12.16431728354422,13.512967935790043,14.09499523449393,14.09499523449393,16.646714056071147,18.492325383542934
Trucking,6,8.062825801945872,8.062825801945872,11.9581525598762,16.210491434808908,8.274106228984767,8.274106228984767,11.9581525598762,16.210491434808908
Utility (General),16,6.713838841993941,6.7622585117977385,9.841954867607445,14.651072339636492,8.388471077882336,8.46336519931338,9.9498990254335,14.811761723628264
Utility (Water),12,18.959810976439044,19.198152597729596,38.607211294431984,43.264564061376575,18.39152261086632,18.615339890903496,38.66962149632376,43.33450307243951
Total Market,6971,8.324127213229616,9.402758593376204,12.732072673776122,16.91551757223058,11.871137513284769,13.491880947444226,17.33918698873256,23.036415963930335
Total Market (without financials),6149,8.265887942098537,9.406216977078017,12.987447315904546,17.338273412317943,8.775052504192669,10.027597090738423,13.381440900380206,17.86425579547438
