Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Household Products,34,12.1584003609034,15.599558093317656,35.43221800042904,42.67794026508797,15.223262157194522,19.077791914661006,48.43715364672696,58.34232420676769
Information Services,3,3.152939001848429,5.570672762900066,11.061867704280157,14.475507528808398,24.573805822498585,41.99088384448201,90.21232166018159,118.05141557405943
Insurance (General),6,11.83017919429087,11.855318965726228,13.26092890998518,13.28120604383596,9.46510128797401,9.479343663719863,14.974481740458463,14.997379048230673
Insurance (Life),8,8.584645267793976,8.584645267793976,9.203268601337916,10.737055160323946,18.947775589557143,18.947775589557143,9.614720493074682,11.217078274802539
Insurance (Prop/Cas.),3,9.681292285625391,9.681292285625391,10.723968684878814,12.074126845757204,8.1094687788152,8.1094687788152,10.723968684878814,12.074126845757204
Machinery,421,13.415470819312551,19.288126883328236,28.806742740082992,33.81912320392784,15.979373808906836,23.333270105562594,33.14748718498941,38.91515827125918
Metals & Mining,129,8.688343085956546,10.51565958738957,16.46439829896925,20.023332374959868,7.205920047671167,8.386754433914804,16.853128564929005,20.496090332959824
Office Equipment & Services,10,14.383924521746964,17.978589952355108,30.604800624204348,37.98756117178345,19.18969833288713,25.347266856129536,33.60508808673155,41.71160449803041
Oil/Gas (Integrated),4,3.5338421457231046,3.7104988756274233,7.277165756484134,9.323181000734111,3.4499093551788413,3.6180744758570595,7.277165756484134,9.323181000734111
Oil/Gas (Production and Exploration),15,2.74967790682655,2.8048316677436604,3.9166339174569726,5.315911574777625,2.441687364392728,2.484886595256731,3.933870877537191,5.339306703741812
Oil/Gas Distribution,21,9.505883897500725,9.863877846790889,14.502108538439202,17.398743846919796,10.694810088396476,11.146194622668919,14.622434033216713,17.543103024506884
Oilfield Svcs/Equip.,56,6.528300099581453,8.579895310259516,15.110807332673804,20.23281565934359,8.411169609038812,11.66091341658711,16.70463851672012,22.3668970375896
Packaging & Container,22,10.559850601481477,12.144004896031031,22.451293247349163,28.012982707974427,12.188044889446308,14.156847376356637,24.30622868845009,30.32742730871494
Paper/Forest Products,47,15.314869733061652,20.104961652432532,110.96934474739956,133.77222654712554,12.538440137434563,15.359264979311043,117.86046140937141,142.07938580238076
Power,101,9.246458285450027,9.499166911745466,16.83865628055709,21.527831358737455,10.340462737476642,10.65458568049989,16.991958856717954,21.723825145383117
Precious Metals,19,11.152120880257074,11.906345858488908,18.52937596233403,23.00330828676616,12.16315337547156,13.030763187123629,19.227256633744954,23.8696927923466
Publishing & Newspapers,41,13.56637013470888,14.927496502406083,18.483401517134265,19.073751711164334,15.064197448942812,16.523859999916333,21.18530619424982,21.861953812966966
R.E.I.T.,9,15.84070763500931,15.84070763500931,10.595989038365719,12.919046952786514,25.620602454444036,25.620602454444036,17.163378176382665,20.92626631891254
Real Estate (Development),206,13.034514694912335,13.287656218034952,33.981167101913556,129.36370382028645,24.27121336998202,24.894889532293885,48.117269761915416,183.17876532765493
Real Estate (General/Diversified),56,14.606003425147364,14.654992292539584,19.603684967860477,29.10867145113585,17.84791775036839,17.90892212149516,23.507918174181366,34.90589997514701
Real Estate (Operations & Services),125,9.566641955471423,9.678289897209318,11.848412283365963,15.202305132444694,11.292552062826209,11.433218026083358,13.113671322347484,16.825717073400252
Recreation,62,12.918117435807,17.303717849367125,29.34036203477487,36.66051789915485,21.07229947535234,31.29513027898991,37.13414209344559,46.39877583217992
Reinsurance,1,10.201896207584829,10.201896207584829,11.266725449134796,11.266725449134796,12.753961322520274,12.753961322520274,11.266725449134796,11.266725449134796
Restaurant/Dining,48,12.978701916470692,19.90379285344095,38.16370556318415,46.409975984045325,22.476948808075882,54.16699680591386,39.30593513538488,47.79901423994364
Retail (Automotive),28,10.044490600437072,10.096487449647542,16.757783068447274,24.484788298538266,8.964118106784769,9.0031512939148,17.7649287627945,25.956328359127028
Retail (Building Supply),7,8.647008664400415,8.647008664400415,12.857382336172638,15.768967521824358,9.962111448739018,9.962111448739018,14.339465779419145,17.586672329080233
Retail (Distributors),136,8.573496529152248,9.044656188652942,12.500745022097055,15.808817504947376,9.435709641137288,9.919176378498369,14.70406920517275,18.595207424340973
Retail (General),58,13.705143427540463,14.096831068266475,27.465366048773397,40.586314683819104,16.82919897961971,17.341156283846068,31.74153560328653,46.905326157128314
Retail (REITs),2,20.141802606397523,20.141802606397523,17.842576895131995,18.78178746008143,22.12108390349298,22.12108390349298,19.837006539113588,20.881201345054965
Retail (Special Lines),71,16.958037520728823,18.394043858597517,43.366783184055244,79.17525167976596,40.491480709930194,48.13032970764901,50.934884538862775,92.9924243061455
Rubber& Tires,15,8.351539937151006,10.254141948485422,16.652118005604386,18.65486854145745,11.296672112515985,14.881644111213788,17.348711060809574,19.435240856100638
Semiconductor,173,9.662059048822648,13.637576243305414,26.526253661559373,30.65905927119187,12.138349594120921,16.769226220392497,35.17807978380216,40.6588448900064
Semiconductor Equip,59,11.735348324679505,14.23799238023309,17.721318222480726,19.95790695292018,11.912776270446681,14.424690388968918,18.15787690763469,20.44956324555078
Shipbuilding & Marine,56,4.527253351004889,4.594380439150911,5.950670115197134,6.971441599527741,2.4766373788685097,2.4960092084427323,6.128298311038371,7.179539943036005
Shoe,21,7.270031139017643,9.032751001483422,19.01596743027712,29.147383661997782,9.35001536442483,11.67955423572683,23.928421166211535,36.67711751793173
Software (Entertainment),33,12.964698805341914,19.443415710879012,23.222133997033556,27.845075432816632,15.953762923037498,26.957778917607758,23.326638822507213,27.970384534416816
Software (Internet),19,16.555586909983916,22.539784711778005,51.76146477173374,64.17299819251062,19.23064321307762,26.752343025348665,56.77508471245584,70.38880033050559
Steel,111,6.912303752011814,9.099974630046429,28.616355664000324,36.904138886341784,6.559204803003847,8.29964460950111,31.130421038039128,40.14632034446464
Telecom (Wireless),8,3.4670464551656686,3.7430653212110876,8.630904832945587,11.195691154236002,3.1693708606149857,3.398457225450312,8.63105047108336,11.19588007065234
Telecom. Equipment,125,9.532980745900955,24.666353327201193,44.14399029586054,49.20089728323249,11.373490320602434,29.895880047125683,52.15329294701148,58.12770418058159
Telecom. Services,16,3.6218725701604564,3.8879190802738512,13.311273378888592,17.007093634837297,3.616587829040631,3.8778485783240364,13.500270823284652,17.248565441635776
Tobacco,2,11.996410654516444,20.502578367575943,24.265604734019497,26.884703111647173,9.370384315338512,13.862839222687374,24.265604734019497,26.884703111647173
Transportation,141,10.44764055467206,11.313455272787063,22.0575204125535,30.6265832201171,11.865661815058004,12.880102906850922,24.341796850317472,33.79827165609901
Transportation (Railroads),10,11.698847279094489,11.747553614923204,18.592805560749856,23.91844695826031,13.840535370970938,13.9077127063249,18.881031042802668,24.289230478906195
Trucking,7,21.307580549447362,22.794621949891646,52.20068653523776,76.83668473049241,25.58272466722884,27.756789851460756,52.20068653523776,76.83668473049241
Utility (General),4,15.009065196896078,18.544802867383513,127.75308641975306,135.66171413980314,18.677490252648624,22.74659617312903,169.43827160493822,179.92744450248628
Utility (Water),38,10.171628293576891,10.356552070818926,16.019868577075805,20.519804917123594,10.484937175031563,10.67879457016991,16.24245686648735,20.804917635345085
Total Market,7504,9.080221174932673,10.854428387448678,17.51510019459033,22.083430849893727,14.472386487201812,17.377862443199785,27.291839139684633,34.410162414817144
Total Market (without financials),7161,8.946863030057878,10.802861472401261,17.97039929810368,22.860116014730114,9.978350638674081,12.054906068910991,19.989632142025844,25.428778864513603
