Industry_Name,Number_of_firms,Book_Debt_to_Capital,Market_Debt_to_Capital_Unadjusted_,Market_D_E_unadjusted_,Market_Debt_to_Capital_adjusted_for_leases_,Market_D_E_adjusted_for_leases_,Interest_Coverage_Ratio,Debt_to_EBITDA,Effective_tax_rate,Institutional_Holdings,Std_dev_in_Stock_Prices,EBITDA_EV,Net_PP_E_Total_Assets,Capital_Spending_Total_Assets
Environmental & Waste Services,36,0.33090912280047846,0.20892508968487264,0.2641027884472365,0.21136817411987793,0.2680188234655489,27.127971463535285,1.9379183520179653,0.3112373685394321,0.16453416666666662,0.2219287353216066,0.1215464191820661,0.35765999082179567,0.03500168844325532
Farming/Agriculture,11,0.43081282881624605,0.41873319720113905,0.7203803747003865,0.41880071840428446,0.7205802410051907,52.97102379306939,5.566657043098227,0.26435789831837414,0.26165454545454553,0.15059874863220654,0.09073914106703874,0.15311345216025748,0.023794887062424556
Financial Svcs. (Non-bank & Insurance),47,0.9059856104289528,0.9294904383997983,13.182473657546323,0.9297407815033902,13.233007730483845,6.695490735472494,62.08135862675704,0.23906785858073765,0.2554862222222221,0.21040505912336824,0.015396127544108434,0.010984649130280326,0.001495030463305511
Food Processing,121,0.22222755813910386,0.15400576878841207,0.18204115714578006,0.1559478470100415,0.1847609137155969,31.554037174525693,1.80384753793597,0.2861801787682512,0.1775203389830509,0.12153571326438545,0.09543952224192807,0.3315157718729103,0.03606690317644583
Food Wholesalers,37,0.3044104923174775,0.3106962707216726,0.4507392859269147,0.34755297611686237,0.5326914881891069,29.225080022594625,3.520733545661923,0.26750489794778987,0.12158918918918919,0.18766414952780097,0.13884519699139122,0.17379280512695597,0.015260384148395773
Furn/Home Furnishings,20,0.048252292787285274,0.04454449377836381,0.04662121206932567,0.05863140275656553,0.062283151284473606,90.77272727272728,0.5106024721183895,0.302999070512233,0.17897894736842104,0.23321107930007545,0.12287005585525841,0.22091797195335694,0.0359170286884476
Green & Renewable Energy,9,0.6968142040941494,0.5480556724595711,1.212661912236402,0.5510309452942749,1.2273250005068739,2.091462327240303,8.03843702421599,0.20162319218437663,0.11792222222222222,0.39956507741381997,0.052087023405307756,0.4292428590410157,0.013404451009388984
Healthcare Products,40,0.24640923051016225,0.08759135545541315,0.09600013763474685,0.08771908276595093,0.09615358724361685,28.7141109182483,1.3218003175288768,0.2941511514217935,0.24140000000000003,0.1967687888000725,0.062190133845697576,0.2251723403247952,0.035227295785508
Healthcare Support Services,47,0.12214115257648339,0.11287408370654019,0.12723569634640414,0.13783087476312006,0.1598652407382962,72.21654785050765,1.1976271306433306,0.3250145643014635,0.16217021739130438,0.21478365578769482,0.1522590721587239,0.15137513842803926,0.012949101358129461
Heathcare Information and Technology,36,0.09835480214797962,0.025443024835137572,0.02610727282602791,0.02627393450857377,0.0269828809556553,157.43013642000835,0.4992471034715122,0.19962211052561807,0.15551485714285712,0.3308138124410262,0.05439814433967488,0.10546267636331709,0.023129741307667935
Homebuilding,51,0.39446051344193644,0.3799221923608295,0.612700837992109,0.48492064617005737,0.9414484245279175,18.717494802403102,4.9824447279554205,0.2934287475028588,0.12295840000000004,0.16781089392226775,0.11890582435980845,0.1482699240182145,0.010460024451294871
Hospitals/Healthcare Facilities,9,0.5106610298003355,0.12845587661577676,0.1473888391524918,0.1412224665915726,0.16444592586286064,12.619863013698634,3.657547495960835,0.32831458129030605,0.1366375,0.2425839684628581,0.04418273584107856,0.5177147166965214,0.11034128405769775
Hotel/Gaming,33,0.5540745318951684,0.3911577812970252,0.6424616580143115,0.44703138149427696,0.8084208877933826,8.038308917457123,7.0272835308115695,0.1373062234380412,0.1259453125,0.2882864267735125,0.10495303189108393,0.4187715376016652,0.05454701974842283
Household Products,43,0.1652879801639888,0.06668934929405307,0.07145461079181933,0.06734253030561421,0.07220499754071674,21.97529994581623,1.028749797870605,0.2937851986432524,0.18725395348837207,0.20681247690844434,0.06284396790297891,0.2818679396909598,0.024586010334647718
Information Services,14,0.19677884913123433,0.10632062254771453,0.11896953787925033,0.1141115864531526,0.12881033853494256,81.90941865705274,1.041745764248046,0.22785692208251823,0.18659285714285714,0.22825311573750007,0.11351919500915096,0.14009385518783324,0.013163804329131964
Insurance (General),6,0.06492861015723839,0.02235114788776208,0.02286214302760321,0.03045049095080503,0.031406844793998,334.3256880733945,0.4406373209064061,0.23170817918403896,0.21982,0.21666618341100968,0.06199880167046388,0.026171399594320487,0.0020239604462474643
Insurance (Prop/Cas.),7,0.16188129943946694,0.13392101309315205,0.15462909863619176,0.14424895662024267,0.1685641609626752,48.87103567522833,1.0605780442816168,0.33655973080241824,0.35704142857142857,0.19855989094769258,0.23850798238782878,0.01777937639069126,0.0008374041073761243
Investments & Asset Management,14,0.28644260035057306,0.19261851995470036,0.23857188295165396,0.1945419886372176,0.24152964635371282,13.225278159769973,10.297927964958953,0.18954701038341143,0.19942142857142858,0.21701859168065035,0.03559018052606945,0.0898784753333466,0.003359682482793408
Machinery,229,0.24214895065480224,0.176816683915648,0.21479624338927872,0.1782526300887735,0.21691901503503463,23.274218967275445,1.8456975641669033,0.2659503635126498,0.22751053333333338,0.1876687400925546,0.09639176192056509,0.2282373066234527,0.02925387626886435
Metals & Mining,21,0.34190805451584333,0.4265058317163823,0.7436968940640678,0.4289683077251325,0.7512162871665053,4.0760683866495,3.3192148326043176,0.18186525478280233,0.2421133333333333,0.22768100143702258,0.09611875846459468,0.2750817289033045,0.041670357202262136
Office Equipment & Services,26,0.08944130472557568,0.08421604160062483,0.0919605992529278,0.08934587292881117,0.09811175315941517,70.93633524730531,0.7302588187202135,0.24463141326413748,0.15822360000000002,0.16574883988300604,0.16760561036065325,0.24389930841587013,0.020251154236671204
Oil/Gas (Production and Exploration),2,0.2063110181311018,0.3182209314832742,0.466750808550919,0.3193816952577062,0.4692522858000938,22.593037671828778,0.7247219746460222,0.34616836542091356,0.3257,0.2591655194432855,0.4296750223687135,0.3572146743140476,0.007010536464430825
Oil/Gas Distribution,3,0.3441881263645211,0.3232939664970104,0.47774654058198546,0.33535548109449165,0.5045636751006873,20.372895065813662,2.324166582127939,0.3095648215239084,0.22336666666666669,0.1533729431324583,0.1406995122475123,0.37960052139242456,0.04463847569391198
Oilfield Svcs/Equip.,19,0.4642114930348721,0.5847633567434529,1.4082653018225233,0.5857889477938052,1.4142281927866056,5.5441047473571174,3.936032831338179,0.28966839244391746,0.21875263157894737,0.2133988489879614,0.11032070480240151,0.3152627097000332,0.026318731318075973
Packaging & Container,30,0.3284338442153191,0.4133038673468866,0.7044598461521722,0.4137254494143067,0.7056855000801101,16.039665423762973,3.4279850651605055,0.26759047896555727,0.18223666666666666,0.16431291234873543,0.1444087151421448,0.36611137355681117,0.04562797377222653
Paper/Forest Products,15,0.5242666024905278,0.6595182212775834,1.9370147317494684,0.6620130281977885,1.9586939244072277,4.26956601748198,7.783252368271143,0.11004276522321173,0.16078,0.19469340015528297,0.10019763653875859,0.47117484894078276,0.0400856362753628
Power,25,0.6497784719680665,0.7552071644030337,3.085086875852967,0.7554236722403656,3.0887031429418768,10.873604264724822,12.924025968932966,0.2711725763623152,0.269752,0.1651553820500174,0.12953512324626854,0.6054038139496087,0.04924425069398842
Precious Metals,2,0.6466369208957091,0.5806125505466526,1.3844299616105706,0.5806125505466526,1.3844299616105706,21.15168539325843,8.062285536029947,0.20535755974786452,0.30415,0.147583786182315,0.05498273508391551,0.11503509420022166,0.01046545991872922
Publishing & Newspapers,53,0.15204414840922578,0.15076429650827292,0.1775293901191256,0.17708805205128736,0.21519684152444002,29.18522149378101,1.7656491898092297,0.28567977728691024,0.15076039215686277,0.1788668190870267,0.125918836148946,0.2617285880825889,0.02665339466888561
R.E.I.T.,54,0.46516722099110586,0.3769110377519789,0.6049072613838875,0.3778283411545479,0.6072734683152785,11.03903720135649,10.25219532525483,0.0010011905629677014,0.5558444444444445,0.11188738237287275,0.037856420660666114,0.9209359564015128,0.026409159587237285
Real Estate (Development),15,0.6270183443971817,0.5612935313583359,1.2794284367318074,0.5738466672898787,1.3465732243380608,8.477716415536008,9.258458978458401,0.2639983241911217,0.107378,0.20158374390924766,0.06653285027892958,0.18215031924310265,0.02045018057129804
Real Estate (General/Diversified),56,0.5878652501166521,0.559058510713825,1.2678745917488174,0.6057299413912004,1.5363325927628053,10.2346966873909,8.772937268868198,0.29008460073701825,0.16124519230769235,0.18324883709111348,0.09602687071317728,0.46101831044213615,0.039258351189415355
Real Estate (Operations & Services),43,0.6159939671945159,0.5246789362164107,1.1038411217039896,0.5714270224804805,1.3333249002019836,7.975783492426987,8.801055223443951,0.3079667932051972,0.1294746511627907,0.2170935152722084,0.1185778678574258,0.5991146751282312,0.029017063645606186
Recreation,51,0.189923932895044,0.0681619262773668,0.07314782278112364,0.07379506097361825,0.07967465715653703,32.92377753533472,1.2043433485004078,0.25367356906378713,0.18853098039215688,0.21681668183289055,0.06642615184472939,0.3443775412358489,0.028469887981208787
Restaurant/Dining,107,0.4525505252565088,0.18170494027351797,0.22205308233713825,0.19180584638934378,0.23732644629070823,11.446233181107665,4.04064170481908,0.19405028519198306,0.09825572815533981,0.17272340984057225,0.06536309659543159,0.37956876585752847,0.03950603968287057
Retail (Automotive),29,0.2685444613996107,0.17932393793486257,0.21850757713538568,0.19394680703021683,0.2406129132937848,59.78826007743111,1.6102974920226463,0.30577694512920417,0.1481,0.19658657584907946,0.1310390762892888,0.3499306248218866,0.03912510686805358
Retail (Building Supply),19,0.3057034357510737,0.22245878074891712,0.286105450413531,0.30570119698081005,0.44030206540966865,38.61887244038649,3.6188121222417653,0.37367434325858007,0.15936842105263155,0.1621378901183775,0.09659706445082746,0.4906266632498178,0.044830688560783774
Retail (Distributors),144,0.4068548813426924,0.3820139621811857,0.6181595356579681,0.3828133844095982,0.6202554863303351,5.7509082175740955,4.363661532521748,0.29655806955318476,0.18745088235294122,0.17987860821037677,0.08147447128046693,0.1581214362903238,0.015962526861900632
Retail (General),42,0.6134810550146951,0.497361448881758,0.9895011987744596,0.5214471973635074,1.0896335670603052,3.3867475589167415,9.670503914000518,0.26618554318266063,0.20151625000000004,0.22131609083745543,0.10493445880605294,0.20016012151974483,0.019830957058036343
Retail (Grocery and Food),57,0.4573022567789966,0.3762732512639116,0.6032661770982032,0.4003445649108784,0.6676243413876147,15.797846907824942,3.4686714942813763,0.29273941574281737,0.13985178571428572,0.1579296257132782,0.14741984358619353,0.46431658742843324,0.030489183737771017
Retail (REITs),4,0.4515687913089721,0.39989480315345893,0.6663745044282962,0.39989480315345893,0.6663745044282962,12.22194388777555,9.394252873563218,0.00010426719578762072,0.49315,0.0966856080397478,0.04416385762440725,0.8828032331036627,0.0003934430479844956
Retail (Special Lines),131,0.22724585119258378,0.10186690472229327,0.11342072267228455,0.1256783561003957,0.1437438464177229,53.808424903897254,1.8424142614232937,0.2500359742652095,0.142118671875,0.2116884168053513,0.08264149085298143,0.2389508297483422,0.02132279770626897
Rubber& Tires,6,0.2504493740572058,0.23862144609260938,0.3134071019836393,0.23880629430059824,0.31372604964090933,11.713488119405012,1.5178603868464176,0.2728507599696756,0.3668166666666666,0.1898975810702042,0.18271157117942777,0.3585979662557519,0.04275651065970898
Semiconductor,21,0.245126448963723,0.14301441491885533,0.1668807707020111,0.1431803049431474,0.16710669207206652,28.900185617241785,1.2336024510007533,0.20749421597816994,0.24711904761904765,0.32782629243096467,0.10883471509308812,0.19012650637068115,0.047936333019114256
Semiconductor Equip,36,0.12857089272929792,0.023783388291663418,0.024362818667921993,0.024333978290214414,0.02494088935020084,99.62968099861305,0.41553695566853993,0.23440372545393334,0.28142999999999996,0.3143246162136434,0.04650681314569398,0.2205963870945642,0.037857302458404414
