Industry_Name,Number_of_firms,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_,EV_EBITDAR_D,EV_EBITDA,EV_EBIT,EV_EBIT_1_t_
Investments & Asset Management,195,10.126229348748362,10.130440847901983,12.775481195011299,17.54964228897195,11.845290605426436,11.85067272867227,13.679586388056142,18.79160902880283
Machinery,30,13.411292990464137,14.648819314315725,21.768031907474345,28.64991978973605,19.15261140646036,21.42672184008903,24.74414868008568,32.56692557062733
Metals & Mining,1275,6.831132662968572,6.859196976895329,10.993873282921818,18.05004309581512,8.139747696585463,8.173309272322706,13.052860464299286,21.430544799007116
Oil/Gas (Integrated),4,4.228476565543266,4.236526741936668,6.958751177724545,8.96433609794847,3.3104670282714523,3.315399182053083,6.958751177724545,8.96433609794847
Oil/Gas (Production and Exploration),228,4.880427180379659,4.881473161454136,8.599669856435339,11.147002866125847,4.092345883146676,4.093048692977321,8.998669036283774,11.664190743753974
Oil/Gas Distribution,7,13.7682138955239,13.7682138955239,20.629333713912317,32.38169829605807,13.654110364983428,13.654110364983428,20.630690173254884,32.38382751931806
Oilfield Svcs/Equip.,33,9.170376944394729,9.284851241134268,16.189105175408052,19.02731607044552,8.224195882837945,8.315567069695957,16.290887383703968,19.146942339260928
Packaging & Container,6,8.720856463124504,8.84210330138445,12.53905459488031,15.923838608990694,8.887487221755395,9.013445150084133,12.53905459488031,15.923838608990694
Power,19,11.450762773046975,11.450992201151818,18.245937516310743,22.3775205005363,12.936565820074444,12.936858139038353,18.277891388802228,22.416709960442674
Precious Metals,682,8.670338133943513,8.68278475984803,25.556782442331173,45.25945196871904,11.572245774966296,11.591680002497364,29.164832849673818,51.649081981038634
R.E.I.T.,53,20.66531942045872,20.66531942045872,14.055054859757503,14.195839163207774,30.050507513403108,30.050507513403108,20.66448008082332,20.871468560297025
Real Estate (Development),13,21.518007950210198,21.518007950210198,21.929063123740313,28.222476192742754,22.80937046963909,22.80937046963909,22.46940183144573,28.917886490400395
Real Estate (General/Diversified),3,17.884987893462473,17.884987893462473,24.49917081260365,38.43319802617828,23.99150943396227,23.99150943396227,25.3044776119403,39.69652713749704
Real Estate (Operations & Services),34,16.321497888288796,16.65892279083397,23.196671515280325,28.42703299240264,18.29390926195219,18.708665777248132,23.754833753560906,29.11104907429022
Recreation,17,5.261288718803522,6.548349874784306,8.51235712714022,11.136587063606159,5.490088205827898,6.87518807954558,8.665783295088824,11.33731218024246
Restaurant/Dining,22,15.517606881032053,15.577933018491176,18.613115467434305,19.19704063827777,18.072648053729083,18.152871295922935,18.99577090668152,19.591700631148882
Retail (Automotive),10,9.854510936113329,9.854510936113329,10.728670319455997,15.201066447381837,10.306182577971851,10.306182577971851,10.738148818550952,15.214496191261896
Retail (Building Supply),10,10.21602533250827,10.229232004895586,10.823891976988655,14.852650349686112,8.326878802224071,8.335162571116586,11.460939191527164,15.726812763159712
Retail (Distributors),33,10.928972302377527,10.93081873273389,13.930954292084733,18.83646389247537,10.888827280015633,10.890654797605198,13.97189511837779,18.89182121976453
Retail (General),10,15.336386913320014,15.351780997358519,17.66052781819186,25.327141450768213,15.595411565303118,15.611257170636849,17.741959888764065,25.443924006263902
Retail (Grocery and Food),12,11.260602129994206,11.260602129994206,14.927694182429164,20.0095938702592,11.4356514863331,11.4356514863331,14.930872211382708,20.013853809395894
Retail (REITs),18,17.332157988770792,17.332157988770792,9.300880411358438,9.325439287693023,35.31585147563676,35.31585147563676,18.038440788145554,18.086071100222654
Retail (Special Lines),41,10.986992481586798,11.024469006819375,13.911125525985375,20.061226996575417,11.23237739177536,11.270226646723186,14.395676541040148,20.759997767227798
Semiconductor,10,2.607048134273268,2.9973253339885417,5.739525403240434,7.119585934719554,5.705110549053104,7.311249654609759,7.444555129615016,9.23458757776859
Shipbuilding & Marine,9,14.912722872471436,14.912722872471436,21.590717476205317,29.851104504745102,15.20582204120852,15.20582204120852,21.590717476205317,29.851104504745102
Software (Entertainment),38,28.717510501616932,34.43605891512626,44.047043344796904,62.1564841779334,32.37350847863879,39.646516431359125,44.94931452406264,63.429713889158975
Steel,52,5.827417454950707,6.072336156101889,7.525904261611513,10.511426279874955,5.904931910617987,6.1471544677343255,7.805902759310193,10.902500025265013
Telecom (Wireless),3,10.470133702625876,10.470133702625876,18.341329079786394,27.448421709081643,13.080300187617262,13.080300187617262,18.43297923094842,27.585579272083375
Telecom. Equipment,18,3.966039458585759,9.098710356774873,19.068256813852695,35.28161457584169,5.032161572853668,14.128179783832348,21.198591632408235,39.22333052394916
Telecom. Services,22,9.534803077407835,9.717600922035665,16.244167286300844,21.442857677151423,9.558389736437158,9.742043447653439,16.24923142903484,21.44954251916197
Transportation,45,12.460718518782256,12.642354815568465,21.80744918173989,31.861689912175855,13.356426347246444,13.55884285547735,22.495902424623015,32.86755187984427
Transportation (Railroads),3,15.716556220731478,15.716556220731478,20.33575463691013,24.27759476164248,16.99300690399872,16.99300690399872,20.33575463691013,24.27759476164248
Trucking,3,11.951706749418156,11.951706749418156,16.663872363439697,22.12976746170753,10.22686537440255,10.22686537440255,16.663872363439697,22.12976746170753
Utility (General),6,9.75514909564934,9.75514909564934,16.34436064566768,19.453500387581638,10.143355147510432,10.143355147510432,16.34436064566768,19.453500387581638
Total Market,4589,9.318133111765466,9.710767116772528,14.357598737742904,19.176987643491046,15.88000103909039,16.563098134748074,23.98815990317142,32.040221659344375
Total Market (without financials),4243,9.476432399482693,9.958517817806364,15.753937242662392,21.384612113727528,10.249045430107685,10.75677176606218,17.47467929868865,23.720371159171126
