Industry_Name,Number_of_Firms,Capital_Expenditures_US_millions_,Depreciation_Amort_US_millions_,Cap_Ex_Deprecn,Acquisitions_US_millions_,Net_R_D_US_millions_,Net_Cap_Ex_Sales,Net_Cap_Ex_EBIT_1_t_,Sales_Invested_Capital_LTM_
Retail (Automotive),107,4303.819,2687.3500000000004,1.6015104098833424,1127.6849999999997,1.032799999999952,0.012741947075790776,0.5699120599617359,3.117182498548944
Retail (Building Supply),46,676.013,556.366,1.2150508837707552,-17.409,0.24880000000007385,0.005651136079789991,0.1019647012470423,1.5407052634524034
Retail (Distributors),673,15308.987000000008,6206.442999999998,2.4666281475556953,1576.7029999999997,20.256800000010116,0.01681349483128732,0.7660803337104877,2.760281873636573
Retail (General),146,11493.543000000001,9294.162999999999,1.2366409971505776,919.1729999999999,599.8884000000071,0.011160313105485077,0.3486158755994947,1.4816700897923563
Retail (Grocery and Food),86,5040.2660000000005,4183.132,1.204902451082108,95.84,-26.75159999999778,0.005381356414483028,0.19994738388312508,2.761439618589255
Retail (Special Lines),251,4526.474999999999,3453.0599999999977,1.3108590641344207,846.203,-85.17339999999786,0.00933782151416182,0.2787850645962237,1.8007334718055434
Rubber& Tires,72,4100.549000000001,2302.741000000001,1.7807252313655766,-18.728000000000005,-2.5142000000005282,0.03114749649149991,0.49726887237854367,1.0750595474561428
Semiconductor,513,89952.65499999997,33991.94199999999,2.6462934950877477,976.598,-153.61040000002686,0.1564467708242578,1.486355986859304,0.8656224080682872
Semiconductor Equip,277,15422.112999999994,3822.5250000000015,4.0345355491461765,65.71199999999996,388.35960000000523,0.13617001691949507,0.9758039824326655,1.0576297033846442
Shipbuilding & Marine,240,23823.47400000002,11187.458999999993,2.129480340441921,3347.301999999999,-23.673999999991793,0.09679843243683722,0.5802275669420198,0.6000901432916288
Shoe,58,1027.886,1077.033,0.9543681577073312,123.787,-9.379199999999628,0.0018942131221384294,0.04861597003575764,1.3573362617765259
Software (Entertainment),66,5342.7080000000005,4424.280999999999,1.207587854388092,2768.86,-300.45540000000256,0.02931132833671066,0.20974961627279812,0.5627056497788623
Software (Internet),42,1188.462,570.655,2.082627857462039,69.36600000000001,-25.654599999999732,0.027533349388110705,1.5100492869152071,1.621305559779799
Software (System & Application),521,4214.716999999999,1427.8309999999994,2.9518318344397905,1061.0830000000003,-55.59220000000164,0.051033243805264535,18.707207593954283,0.7672485427768763
Steel,536,44283.229999999974,22349.829000000005,1.98136773216475,1402.957,150.22539999999572,0.03231555472294316,0.6394802686357597,1.3664331753317835
Telecom (Wireless),63,64980.368,65848.047,0.9868230108631771,669.4019999999999,218.55780000000232,5.469072294776217e-05,0.0004930224219317389,0.9275870354341491
Telecom. Equipment,299,4473.794999999999,2186.488999999999,2.0461090817287446,170.458,403.5384000000013,0.025924927153081607,0.7717203458949462,1.1874999113594642
Telecom. Services,140,37118.61300000002,65994.908,0.5624466208817205,2072.098,709.1007999999856,-0.07850643423817633,-0.8508969918325389,0.8106871359271437
Tobacco,31,1382.988,647.7669999999999,2.1350084212378837,186.202,32.69100000000071,0.03232431521548344,0.20141868529100948,1.3106059286784695
Transportation,296,14150.569,11876.155000000002,1.1915109730379905,2122.0570000000002,53.51860000001034,0.013465394851401361,0.3394632110777608,1.2429393205116264
Transportation (Railroads),15,5540.179999999999,3551.2100000000005,1.560082338132636,-411.16799999999995,-5.579000000000633,0.043294515153684716,0.29888539677008513,0.3565921601272367
Trucking,55,684.8789999999998,834.3630000000002,0.8208405693924583,297.365,-1.2121999999999389,0.008942845439513916,0.07511614023645961,1.00082181083851
Utility (General),14,5150.330000000002,3665.9790000000003,1.4048989369551765,-253.67000000000007,-7.1468000000022585,0.028347486214725895,0.15795111223632877,0.3915308581533362
Utility (Water),71,4639.874999999999,3825.473,1.2128892296455887,389.65799999999996,1.9639999999981228,0.03240632313781543,0.18516221341896985,0.3469109553178745
Total Market,25637,1612203.3160000055,827788.5030000025,1.9476029325814406,145450.17200000017,1206.3590000001714,0.03884633093195669,0.6290216144096918,0.7365352204650208
Total Market (without financials),23133,1525100.3020000055,813712.9180000023,1.8742486056980616,105529.65200000018,945.5532000001986,0.03868248653475927,0.5988759369198207,1.085227792582543
